,Customer ID,Age,Gender,Product,Category,Location,Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Date,Quantity,Purchase Amount (USD),Sales,Holiday,Year,Month,Day,Age Group,Previous Purchases Group
2474,2475,23,Male,T-shirt,Clothing,North Carolina,Fall,3.2,False,False,False,19,Quarterly,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Young Adult,11-20
2475,2476,69,Male,Dress,Clothing,California,Summer,3.5,False,False,False,36,Monthly,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Elderly,31-40
2476,2477,60,Male,Hat,Accessories,Colorado,Summer,3.7,False,False,False,28,Monthly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Senior,21-30
2477,2478,25,Male,Gloves,Accessories,California,Spring,3.8,False,False,False,29,Weekly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Young Adult,21-30
2478,2479,18,Male,Socks,Clothing,Vermont,Winter,4.8,False,False,False,9,Every 3 Months,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Child,0-10
2479,2480,37,Male,Dress,Clothing,Kansas,Fall,4.2,False,False,False,26,Every 3 Months,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Adult,21-30
2480,2481,61,Male,Socks,Clothing,Ohio,Summer,2.9,False,False,False,7,Fortnightly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Senior,0-10
2481,2482,41,Male,Belt,Accessories,New Jersey,Fall,2.9,False,False,False,35,Weekly,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Adult,31-40
2482,2483,69,Male,Handbag,Accessories,Arizona,Winter,4.8,False,False,False,46,Every 3 Months,2024-01-01,3,87,128.0,No Holiday,2024,1,1,Elderly,41-50
2483,2484,32,Male,Skirt,Clothing,Arizona,Fall,2.9,False,False,False,8,Monthly,2024-01-01,3,96,128.0,No Holiday,2024,1,1,Young Adult,0-10
2484,2485,60,Male,Hoodie,Clothing,New Hampshire,Summer,4.8,False,False,False,50,Every 3 Months,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Senior,50+
2485,2486,43,Male,Blouse,Clothing,Louisiana,Spring,4.6,False,False,False,37,Annually,2024-01-01,3,55,128.0,No Holiday,2024,1,1,Adult,31-40
2486,2487,61,Male,Jeans,Clothing,Texas,Spring,4.4,False,False,False,6,Fortnightly,2024-01-01,3,58,128.0,No Holiday,2024,1,1,Senior,0-10
2487,2488,57,Male,Boots,Footwear,Montana,Spring,3.0,False,False,False,16,Bi-Weekly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Senior,11-20
2488,2489,56,Male,Handbag,Accessories,New Hampshire,Summer,4.4,False,False,False,30,Monthly,2024-01-01,3,82,128.0,No Holiday,2024,1,1,Senior,31-40
2489,2490,66,Male,Coat,Outerwear,South Dakota,Winter,3.9,False,False,False,50,Quarterly,2024-01-01,3,34,128.0,No Holiday,2024,1,1,Elderly,50+
2490,2491,52,Male,Blouse,Clothing,Montana,Spring,4.0,False,False,False,5,Every 3 Months,2024-01-01,3,78,128.0,No Holiday,2024,1,1,Senior,0-10
2491,2492,63,Male,Handbag,Accessories,North Carolina,Spring,2.5,False,False,False,15,Monthly,2024-01-01,3,47,128.0,No Holiday,2024,1,1,Senior,11-20
2492,2493,50,Male,Sunglasses,Accessories,South Dakota,Summer,4.1,False,False,False,34,Bi-Weekly,2024-01-01,3,96,128.0,No Holiday,2024,1,1,Adult,31-40
2493,2494,21,Male,Socks,Clothing,Maine,Fall,4.8,False,False,False,6,Every 3 Months,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,0-10
2494,2495,42,Male,Shoes,Footwear,Oklahoma,Winter,2.6,False,False,False,26,Annually,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Adult,21-30
2495,2496,40,Male,Backpack,Accessories,Nebraska,Spring,3.1,False,False,False,34,Every 3 Months,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Adult,31-40
2496,2497,67,Male,Scarf,Accessories,Illinois,Summer,3.2,False,False,False,37,Weekly,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Elderly,31-40
2497,2498,35,Male,Backpack,Accessories,Colorado,Summer,4.2,False,False,False,28,Annually,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Young Adult,21-30
2498,2499,18,Male,Coat,Outerwear,Massachusetts,Fall,2.6,False,False,False,38,Fortnightly,2024-01-01,3,39,128.0,No Holiday,2024,1,1,Child,31-40
2499,2500,52,Male,Hoodie,Clothing,Louisiana,Summer,3.1,False,False,False,2,Quarterly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Senior,0-10
2500,2501,59,Male,Gloves,Accessories,Massachusetts,Fall,2.9,False,False,False,32,Bi-Weekly,2024-01-01,3,84,128.0,No Holiday,2024,1,1,Senior,31-40
2501,2502,49,Male,Shorts,Clothing,West Virginia,Fall,4.6,False,False,False,30,Bi-Weekly,2024-01-01,3,94,128.0,No Holiday,2024,1,1,Adult,31-40
2502,2503,46,Male,Skirt,Clothing,Idaho,Spring,4.1,False,False,False,17,Every 3 Months,2024-01-01,3,47,128.0,No Holiday,2024,1,1,Adult,11-20
2503,2504,69,Male,Boots,Footwear,Ohio,Summer,2.5,False,False,False,5,Bi-Weekly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Elderly,0-10
2504,2505,56,Male,Shorts,Clothing,Rhode Island,Winter,4.0,False,False,False,31,Bi-Weekly,2024-01-01,3,94,128.0,No Holiday,2024,1,1,Senior,31-40
2505,2506,27,Male,Handbag,Accessories,Illinois,Summer,3.5,False,False,False,43,Quarterly,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Young Adult,41-50
2506,2507,57,Male,Dress,Clothing,New York,Spring,4.4,False,False,False,19,Annually,2024-01-01,3,82,128.0,No Holiday,2024,1,1,Senior,11-20
2507,2508,58,Male,Shoes,Footwear,Louisiana,Fall,2.9,False,False,False,32,Every 3 Months,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Senior,31-40
2508,2509,23,Male,Sneakers,Footwear,California,Spring,3.1,False,False,False,5,Bi-Weekly,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Young Adult,0-10
2509,2510,19,Male,Socks,Clothing,Washington,Spring,4.4,False,False,False,9,Quarterly,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Young Adult,0-10
2510,2511,40,Male,Jacket,Outerwear,South Dakota,Winter,4.4,False,False,False,48,Weekly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Adult,41-50
2511,2512,54,Male,Backpack,Accessories,Idaho,Summer,2.7,False,False,False,1,Quarterly,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Senior,0-10
2512,2513,50,Male,Socks,Clothing,North Dakota,Summer,4.9,False,False,False,20,Monthly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Adult,21-30
2513,2514,69,Male,Handbag,Accessories,Washington,Winter,3.5,False,False,False,42,Annually,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Elderly,41-50
2514,2515,42,Male,Hat,Accessories,Alaska,Spring,4.8,False,False,False,45,Bi-Weekly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Adult,41-50
2515,2516,37,Male,Blouse,Clothing,Kansas,Summer,4.2,False,False,False,41,Monthly,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Adult,41-50
2516,2517,46,Male,Shorts,Clothing,Utah,Spring,4.6,False,False,False,36,Quarterly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Adult,31-40
2517,2518,64,Male,Shirt,Clothing,Wyoming,Spring,2.9,False,False,False,10,Annually,2024-01-01,3,38,128.0,No Holiday,2024,1,1,Senior,11-20
2518,2519,20,Male,Boots,Footwear,Maine,Fall,4.0,False,False,False,31,Annually,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Young Adult,31-40
2519,2520,40,Male,Jacket,Outerwear,Michigan,Spring,4.9,False,False,False,21,Quarterly,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Adult,21-30
2520,2521,64,Male,Jacket,Outerwear,Illinois,Summer,3.1,False,False,False,16,Every 3 Months,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Senior,11-20
2521,2522,29,Male,Handbag,Accessories,Minnesota,Fall,4.4,False,False,False,18,Every 3 Months,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Young Adult,11-20
2522,2523,20,Male,Belt,Accessories,Massachusetts,Winter,2.5,False,False,False,20,Weekly,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Young Adult,21-30
2523,2524,43,Male,Handbag,Accessories,New Jersey,Spring,3.4,False,False,False,21,Annually,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Adult,21-30
2524,2525,60,Male,Coat,Outerwear,Kansas,Spring,3.7,False,False,False,23,Quarterly,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Senior,21-30
2525,2526,39,Male,Sweater,Clothing,Kentucky,Winter,4.2,False,False,False,20,Weekly,2024-01-01,3,72,128.0,No Holiday,2024,1,1,Adult,21-30
2526,2527,47,Male,Shorts,Clothing,Rhode Island,Spring,3.4,False,False,False,30,Bi-Weekly,2024-01-01,3,28,128.0,No Holiday,2024,1,1,Adult,31-40
2527,2528,19,Male,Pants,Clothing,Illinois,Fall,3.6,False,False,False,33,Every 3 Months,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Young Adult,31-40
2528,2529,52,Male,Jewelry,Accessories,Alabama,Fall,4.7,False,False,False,31,Monthly,2024-01-01,3,47,128.0,No Holiday,2024,1,1,Senior,31-40
2529,2530,34,Male,Gloves,Accessories,Tennessee,Spring,4.7,False,False,False,48,Monthly,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Young Adult,41-50
2530,2531,25,Male,Skirt,Clothing,Massachusetts,Spring,3.6,False,False,False,28,Weekly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Young Adult,21-30
2531,2532,43,Male,Sandals,Footwear,Texas,Summer,4.6,False,False,False,7,Every 3 Months,2024-01-01,3,28,128.0,No Holiday,2024,1,1,Adult,0-10
2532,2533,55,Male,Socks,Clothing,Nebraska,Summer,2.6,False,False,False,4,Weekly,2024-01-01,3,86,128.0,No Holiday,2024,1,1,Senior,0-10
2533,2534,66,Male,Jewelry,Accessories,Pennsylvania,Summer,3.1,False,False,False,49,Bi-Weekly,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Elderly,41-50
2534,2535,41,Male,Sunglasses,Accessories,Virginia,Fall,3.2,False,False,False,22,Weekly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Adult,21-30
2535,2536,47,Male,Coat,Outerwear,Vermont,Winter,3.9,False,False,False,39,Fortnightly,2024-01-01,3,80,128.0,No Holiday,2024,1,1,Adult,31-40
2536,2537,51,Male,Belt,Accessories,Oklahoma,Spring,4.9,False,False,False,45,Every 3 Months,2024-01-01,3,39,128.0,No Holiday,2024,1,1,Senior,41-50
2537,2538,44,Male,Coat,Outerwear,Maine,Summer,4.1,False,False,False,30,Fortnightly,2024-01-01,3,49,128.0,No Holiday,2024,1,1,Adult,31-40
2538,2539,18,Male,Scarf,Accessories,New Jersey,Summer,4.2,False,False,False,33,Bi-Weekly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Child,31-40
2539,2540,33,Male,Sandals,Footwear,Massachusetts,Fall,4.1,False,False,False,24,Bi-Weekly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Young Adult,21-30
2540,2541,24,Male,Belt,Accessories,New Jersey,Summer,3.9,False,False,False,11,Quarterly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Young Adult,11-20
2541,2542,33,Male,Scarf,Accessories,Washington,Spring,2.7,False,False,False,13,Every 3 Months,2024-01-01,3,58,128.0,No Holiday,2024,1,1,Young Adult,11-20
2542,2543,61,Male,Jewelry,Accessories,Arkansas,Winter,3.7,False,False,False,27,Annually,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Senior,21-30
2543,2544,27,Male,Scarf,Accessories,West Virginia,Spring,2.7,False,False,False,30,Bi-Weekly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Young Adult,31-40
2544,2545,46,Male,Pants,Clothing,Delaware,Spring,2.5,False,False,False,39,Quarterly,2024-01-01,3,70,128.0,No Holiday,2024,1,1,Adult,31-40
2545,2546,38,Male,Shoes,Footwear,Texas,Spring,3.9,False,False,False,10,Annually,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Adult,11-20
2546,2547,63,Male,Boots,Footwear,Texas,Summer,3.0,False,False,False,4,Quarterly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Senior,0-10
2547,2548,47,Male,Jacket,Outerwear,Mississippi,Summer,3.2,False,False,False,16,Weekly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Adult,11-20
2548,2549,42,Male,Backpack,Accessories,Texas,Winter,3.8,False,False,False,34,Monthly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Adult,31-40
2549,2550,41,Male,Jacket,Outerwear,Virginia,Fall,2.7,False,False,False,11,Every 3 Months,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Adult,11-20
2550,2551,53,Male,Boots,Footwear,New Hampshire,Fall,3.0,False,False,False,30,Fortnightly,2024-01-01,3,52,128.0,No Holiday,2024,1,1,Senior,31-40
2551,2552,29,Male,Shoes,Footwear,Minnesota,Winter,4.1,False,False,False,40,Annually,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Young Adult,41-50
2552,2553,61,Male,Belt,Accessories,Maryland,Spring,3.2,False,False,False,13,Annually,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Senior,11-20
2553,2554,69,Male,Jewelry,Accessories,Vermont,Summer,4.5,False,False,False,28,Every 3 Months,2024-01-01,3,25,128.0,No Holiday,2024,1,1,Elderly,21-30
2554,2555,51,Male,Jewelry,Accessories,Kansas,Summer,4.3,False,False,False,49,Bi-Weekly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Senior,41-50
2555,2556,24,Male,Pants,Clothing,Idaho,Fall,3.5,False,False,False,23,Weekly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Young Adult,21-30
2556,2557,24,Male,T-shirt,Clothing,Montana,Fall,3.1,False,False,False,4,Quarterly,2024-01-01,3,88,128.0,No Holiday,2024,1,1,Young Adult,0-10
2557,2558,70,Male,Shorts,Clothing,Oklahoma,Spring,3.9,False,False,False,17,Fortnightly,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Elderly,11-20
2558,2559,49,Male,Hoodie,Clothing,California,Fall,2.7,False,False,False,24,Fortnightly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Adult,21-30
2559,2560,48,Male,Belt,Accessories,Mississippi,Winter,4.0,False,False,False,21,Every 3 Months,2024-01-01,3,71,128.0,No Holiday,2024,1,1,Adult,21-30
2560,2561,58,Male,Boots,Footwear,California,Spring,2.7,False,False,False,17,Bi-Weekly,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Senior,11-20
2561,2562,32,Male,Hoodie,Clothing,New York,Spring,2.7,False,False,False,22,Quarterly,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Young Adult,21-30
2562,2563,57,Male,Shorts,Clothing,Arizona,Spring,4.7,False,False,False,27,Fortnightly,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Senior,21-30
2563,2564,69,Male,Backpack,Accessories,Massachusetts,Winter,4.5,False,False,False,1,Every 3 Months,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Elderly,0-10
2564,2565,42,Male,Scarf,Accessories,Kentucky,Winter,3.0,False,False,False,27,Weekly,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Adult,21-30
2565,2566,30,Male,Socks,Clothing,Vermont,Fall,3.6,False,False,False,8,Quarterly,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Young Adult,0-10
2566,2567,35,Male,Handbag,Accessories,Missouri,Fall,3.3,False,False,False,43,Quarterly,2024-01-01,3,38,128.0,No Holiday,2024,1,1,Young Adult,41-50
2567,2568,19,Male,Sunglasses,Accessories,Michigan,Spring,4.3,False,False,False,24,Fortnightly,2024-01-01,3,25,128.0,No Holiday,2024,1,1,Young Adult,21-30
2568,2569,52,Male,T-shirt,Clothing,Texas,Winter,4.3,False,False,False,29,Fortnightly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Senior,21-30
2569,2570,42,Male,Dress,Clothing,New York,Spring,4.8,False,False,False,10,Bi-Weekly,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Adult,11-20
2570,2571,36,Male,Sneakers,Footwear,New Mexico,Spring,4.0,False,False,False,12,Fortnightly,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Adult,11-20
2571,2572,45,Male,Sunglasses,Accessories,Mississippi,Winter,3.5,False,False,False,48,Fortnightly,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Adult,41-50
2572,2573,54,Male,Blouse,Clothing,Washington,Fall,3.9,False,False,False,40,Quarterly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Senior,41-50
2573,2574,54,Male,T-shirt,Clothing,New Mexico,Summer,4.4,False,False,False,1,Annually,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Senior,0-10
2574,2575,27,Male,Hat,Accessories,Florida,Summer,4.6,False,False,False,26,Fortnightly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Young Adult,21-30
2575,2576,53,Male,Shorts,Clothing,Minnesota,Fall,4.0,False,False,False,9,Annually,2024-01-01,3,96,128.0,No Holiday,2024,1,1,Senior,0-10
2576,2577,20,Male,Hoodie,Clothing,New Hampshire,Winter,4.2,False,False,False,19,Quarterly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Young Adult,11-20
2577,2578,52,Male,Socks,Clothing,Minnesota,Fall,4.5,False,False,False,37,Monthly,2024-01-01,3,39,128.0,No Holiday,2024,1,1,Senior,31-40
2578,2579,54,Male,Sunglasses,Accessories,Vermont,Fall,3.9,False,False,False,3,Quarterly,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Senior,0-10
2579,2580,65,Male,Blouse,Clothing,Minnesota,Summer,3.7,False,False,False,40,Weekly,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Senior,41-50
2580,2581,43,Male,Jeans,Clothing,Massachusetts,Summer,3.6,False,False,False,13,Quarterly,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Adult,11-20
2581,2582,57,Male,Dress,Clothing,Wyoming,Winter,4.7,False,False,False,48,Monthly,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Senior,41-50
2582,2583,19,Male,Dress,Clothing,South Dakota,Fall,3.6,False,False,False,4,Every 3 Months,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Young Adult,0-10
2583,2584,69,Male,Jeans,Clothing,Oklahoma,Fall,2.5,False,False,False,9,Weekly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Elderly,0-10
2584,2585,26,Male,Socks,Clothing,Florida,Summer,2.9,False,False,False,26,Bi-Weekly,2024-01-01,3,30,128.0,No Holiday,2024,1,1,Young Adult,21-30
2585,2586,57,Male,Sunglasses,Accessories,Wisconsin,Fall,4.4,False,False,False,19,Weekly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Senior,11-20
2586,2587,20,Male,Coat,Outerwear,Maine,Winter,4.6,False,False,False,1,Every 3 Months,2024-01-01,3,28,128.0,No Holiday,2024,1,1,Young Adult,0-10
2587,2588,55,Male,Scarf,Accessories,Connecticut,Winter,3.7,False,False,False,29,Every 3 Months,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Senior,21-30
2588,2589,44,Male,Backpack,Accessories,Delaware,Summer,3.2,False,False,False,38,Bi-Weekly,2024-01-01,3,49,128.0,No Holiday,2024,1,1,Adult,31-40
2589,2590,52,Male,Pants,Clothing,North Dakota,Winter,4.9,False,False,False,31,Annually,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Senior,31-40
2590,2591,57,Male,Gloves,Accessories,California,Summer,5.0,False,False,False,35,Annually,2024-01-01,3,66,128.0,No Holiday,2024,1,1,Senior,31-40
2591,2592,40,Male,Jacket,Outerwear,New Mexico,Spring,3.3,False,False,False,40,Quarterly,2024-01-01,3,61,128.0,No Holiday,2024,1,1,Adult,41-50
2592,2593,23,Male,Shorts,Clothing,Iowa,Summer,4.4,False,False,False,13,Quarterly,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,11-20
2593,2594,36,Male,Pants,Clothing,Colorado,Fall,4.7,False,False,False,9,Every 3 Months,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Adult,0-10
2594,2595,59,Male,Skirt,Clothing,Montana,Fall,3.6,False,False,False,25,Every 3 Months,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Senior,21-30
2595,2596,29,Male,Blouse,Clothing,Iowa,Summer,3.2,False,False,False,3,Bi-Weekly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Young Adult,0-10
2596,2597,63,Male,Shirt,Clothing,Louisiana,Spring,3.0,False,False,False,35,Monthly,2024-01-01,3,78,128.0,No Holiday,2024,1,1,Senior,31-40
2597,2598,60,Male,Jewelry,Accessories,Alabama,Summer,4.4,False,False,False,13,Bi-Weekly,2024-01-01,3,25,128.0,No Holiday,2024,1,1,Senior,11-20
2598,2599,64,Male,Backpack,Accessories,Nevada,Fall,3.3,False,False,False,31,Annually,2024-01-01,3,86,128.0,No Holiday,2024,1,1,Senior,31-40
2599,2600,63,Male,Jewelry,Accessories,Vermont,Winter,3.4,False,False,False,48,Monthly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Senior,41-50
2600,2601,21,Male,Belt,Accessories,New York,Fall,3.9,False,False,False,6,Bi-Weekly,2024-01-01,3,83,128.0,No Holiday,2024,1,1,Young Adult,0-10
2601,2602,61,Male,Dress,Clothing,Mississippi,Winter,2.9,False,False,False,43,Monthly,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Senior,41-50
2602,2603,65,Male,Coat,Outerwear,South Carolina,Fall,2.9,False,False,False,1,Quarterly,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Senior,0-10
2603,2604,69,Male,Dress,Clothing,Washington,Spring,2.7,False,False,False,8,Annually,2024-01-01,3,58,128.0,No Holiday,2024,1,1,Elderly,0-10
2604,2605,47,Male,Sweater,Clothing,Colorado,Spring,3.4,False,False,False,6,Weekly,2024-01-01,3,54,128.0,No Holiday,2024,1,1,Adult,0-10
2605,2606,41,Male,Hoodie,Clothing,Nevada,Spring,3.7,False,False,False,32,Fortnightly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Adult,31-40
2606,2607,68,Male,Shoes,Footwear,Nevada,Spring,4.7,False,False,False,46,Bi-Weekly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Elderly,41-50
2607,2608,41,Male,Shoes,Footwear,Oklahoma,Spring,3.1,False,False,False,38,Every 3 Months,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Adult,31-40
2608,2609,42,Male,Jacket,Outerwear,Mississippi,Fall,4.2,False,False,False,48,Fortnightly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Adult,41-50
2609,2610,66,Male,Backpack,Accessories,Arkansas,Summer,3.0,False,False,False,18,Bi-Weekly,2024-01-01,3,95,128.0,No Holiday,2024,1,1,Elderly,11-20
2610,2611,66,Male,Jeans,Clothing,West Virginia,Spring,3.1,False,False,False,25,Quarterly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Elderly,21-30
2611,2612,33,Male,Jacket,Outerwear,Michigan,Fall,4.2,False,False,False,4,Fortnightly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Young Adult,0-10
2612,2613,55,Male,Sunglasses,Accessories,Louisiana,Winter,3.8,False,False,False,27,Quarterly,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Senior,21-30
2613,2614,58,Male,Gloves,Accessories,South Dakota,Fall,2.9,False,False,False,14,Monthly,2024-01-01,3,88,128.0,No Holiday,2024,1,1,Senior,11-20
2614,2615,18,Male,Jacket,Outerwear,North Dakota,Spring,4.2,False,False,False,36,Fortnightly,2024-01-01,3,65,128.0,No Holiday,2024,1,1,Child,31-40
2615,2616,49,Male,T-shirt,Clothing,Arizona,Fall,3.1,False,False,False,6,Quarterly,2024-01-01,3,62,128.0,No Holiday,2024,1,1,Adult,0-10
2616,2617,61,Male,Sandals,Footwear,Georgia,Spring,3.6,False,False,False,46,Annually,2024-01-01,3,55,128.0,No Holiday,2024,1,1,Senior,41-50
2617,2618,31,Male,Shorts,Clothing,Idaho,Spring,4.8,False,False,False,29,Annually,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Young Adult,21-30
2618,2619,70,Male,Handbag,Accessories,Louisiana,Fall,4.1,False,False,False,12,Monthly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Elderly,11-20
2619,2620,68,Male,Pants,Clothing,Connecticut,Winter,3.9,False,False,False,47,Weekly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Elderly,41-50
2620,2621,27,Male,Blouse,Clothing,Ohio,Winter,3.0,False,False,False,28,Annually,2024-01-01,3,23,128.0,No Holiday,2024,1,1,Young Adult,21-30
2621,2622,48,Male,Shoes,Footwear,Maine,Winter,3.0,False,False,False,21,Annually,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Adult,21-30
2622,2623,63,Male,Backpack,Accessories,New Hampshire,Spring,4.9,False,False,False,15,Annually,2024-01-01,3,75,128.0,No Holiday,2024,1,1,Senior,11-20
2623,2624,49,Male,Shoes,Footwear,Massachusetts,Fall,4.8,False,False,False,38,Annually,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Adult,31-40
2624,2625,19,Male,Dress,Clothing,South Dakota,Summer,3.3,False,False,False,19,Annually,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Young Adult,11-20
2625,2626,30,Male,Skirt,Clothing,Colorado,Summer,2.7,False,False,False,31,Weekly,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Young Adult,31-40
2626,2627,50,Male,Jacket,Outerwear,Rhode Island,Fall,4.2,False,False,False,30,Every 3 Months,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Adult,31-40
2627,2628,66,Male,Shirt,Clothing,Missouri,Fall,3.6,False,False,False,40,Quarterly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Elderly,41-50
2628,2629,25,Male,Hoodie,Clothing,Wyoming,Summer,3.8,False,False,False,42,Bi-Weekly,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Young Adult,41-50
